time,x,y,theta_rad,theta_deg
6.44129490852356,5.544444561004639,5.544444561004639,-3.1398191452026367,-179.8983854544849
6.452960014343262,5.544444561004639,5.544444561004639,-3.1397504806518555,-179.89445126552295
6.464948892593384,5.544444561004639,5.544444561004639,-3.139681816101074,-179.89051707656103
6.4715728759765625,5.544444561004639,5.544444561004639,-3.139612913131714,-179.88656922722078
6.476571559906006,5.544444561004639,5.544444561004639,-3.1395442485809326,-179.88263503825883
6.480991840362549,5.544444561004639,5.544444561004639,-3.1394753456115723,-179.87868718891858
6.485189437866211,5.544444561004639,5.544444561004639,-3.139406681060791,-179.87475299995663
6.4894068241119385,5.544444561004639,5.544444561004639,-3.1393377780914307,-179.87080515061638
6.493795156478882,5.544444561004639,5.544444561004639,-3.1392691135406494,-179.86687096165446
6.497511386871338,5.544444561004639,5.544444561004639,-3.139200448989868,-179.8629367726925
6.500899791717529,5.544444561004639,5.544444561004639,-3.139200448989868,-179.8629367726925
6.50381326675415,5.528444766998291,5.544406414031982,-3.139200448989868,-179.8629367726925
6.506420135498047,5.512444496154785,5.544367790222168,-3.139200448989868,-179.8629367726925
6.508967161178589,5.4964447021484375,5.544329643249512,-3.139200448989868,-179.8629367726925
6.511639833450317,5.48044490814209,5.5442914962768555,-3.139200448989868,-179.8629367726925
6.5255677700042725,5.464444637298584,5.544253349304199,-3.139200448989868,-179.8629367726925
6.541860580444336,5.448444843292236,5.544214725494385,-3.139200448989868,-179.8629367726925
6.557974338531494,5.432445049285889,5.5441765785217285,-3.139200448989868,-179.8629367726925
6.5740931034088135,5.416444778442383,5.544138431549072,-3.139200448989868,-179.8629367726925
6.59033989906311,5.400444984436035,5.544100284576416,-3.139200448989868,-179.8629367726925
6.605757236480713,5.3844451904296875,5.544061660766602,-3.139200448989868,-179.8629367726925
6.622051239013672,5.368444919586182,5.544023513793945,-3.139200448989868,-179.8629367726925
6.637411594390869,5.352445125579834,5.543985366821289,-3.139200448989868,-179.8629367726925
6.653674364089966,5.336445331573486,5.543946743011475,-3.139200448989868,-179.8629367726925
6.670137882232666,5.3204450607299805,5.543908596038818,-3.139200448989868,-179.8629367726925
6.685333490371704,5.304445266723633,5.543870449066162,-3.139200448989868,-179.8629367726925
6.701245069503784,5.288445472717285,5.543832302093506,-3.139200448989868,-179.8629367726925
6.717590570449829,5.272445201873779,5.543793678283691,-3.139200448989868,-179.8629367726925
6.733779430389404,5.256445407867432,5.543755531311035,-3.139200448989868,-179.8629367726925
6.749970436096191,5.240445613861084,5.543717384338379,-3.139200448989868,-179.8629367726925
6.766057252883911,5.224445343017578,5.543679237365723,-3.139200448989868,-179.8629367726925
6.781112909317017,5.2084455490112305,5.543640613555908,-3.139200448989868,-179.8629367726925
6.797168493270874,5.192445755004883,5.543602466583252,-3.139200448989868,-179.8629367726925
6.8132829666137695,5.176445484161377,5.543564319610596,-3.139200448989868,-179.8629367726925
6.829397678375244,5.160445690155029,5.543525695800781,-3.139200448989868,-179.8629367726925
6.846101999282837,5.144445896148682,5.543487548828125,-3.139200448989868,-179.8629367726925
6.861928939819336,5.128445625305176,5.543449401855469,-3.139200448989868,-179.8629367726925
6.877368211746216,5.112445831298828,5.5434112548828125,-3.139200448989868,-179.8629367726925
6.893399953842163,5.0964460372924805,5.543372631072998,-3.139200448989868,-179.8629367726925
6.909255504608154,5.080445766448975,5.543334484100342,-3.139200448989868,-179.8629367726925
6.9254982471466064,5.064445972442627,5.5432963371276855,-3.139200448989868,-179.8629367726925
6.941763639450073,5.048446178436279,5.543258190155029,-3.139200448989868,-179.8629367726925
6.958005905151367,5.032445907592773,5.543219566345215,-3.139200448989868,-179.8629367726925
6.973492383956909,5.016446113586426,5.543181419372559,-3.139200448989868,-179.8629367726925
6.9896180629730225,5.000446319580078,5.543143272399902,-3.139200448989868,-179.8629367726925
7.0059614181518555,4.984446048736572,5.543104648590088,-3.139200448989868,-179.8629367726925
7.022231340408325,4.968446254730225,5.543066501617432,-3.139200448989868,-179.8629367726925
7.037393093109131,4.952446460723877,5.543028354644775,-3.139200448989868,-179.8629367726925
7.053731203079224,4.936446189880371,5.542990207672119,-3.139200448989868,-179.8629367726925
7.069947719573975,4.920446395874023,5.542951583862305,-3.139200448989868,-179.8629367726925
7.086077690124512,4.904446601867676,5.542913436889648,-3.139200448989868,-179.8629367726925
7.102186918258667,4.88844633102417,5.542875289916992,-3.139200448989868,-179.8629367726925
7.117129802703857,4.872446537017822,5.542837142944336,-3.139200448989868,-179.8629367726925
7.133026123046875,4.856446743011475,5.5427985191345215,-3.139200448989868,-179.8629367726925
7.1500396728515625,4.840446472167969,5.542760372161865,-3.139200448989868,-179.8629367726925
7.1661763191223145,4.824446678161621,5.542722225189209,-3.139200448989868,-179.8629367726925
7.18147611618042,4.808446884155273,5.5426836013793945,-3.139200448989868,-179.8629367726925
7.197707414627075,4.792446613311768,5.542645454406738,-3.139200448989868,-179.8629367726925
7.213879823684692,4.77644681930542,5.542607307434082,-3.139200448989868,-179.8629367726925
7.230452299118042,4.760447025299072,5.542569160461426,-3.139200448989868,-179.8629367726925
7.245624780654907,4.744446754455566,5.542530536651611,-3.139200448989868,-179.8629367726925
7.261820077896118,4.728446960449219,5.542492389678955,-3.139200448989868,-179.8629367726925
7.278119087219238,4.712447166442871,5.542454242706299,-3.139200448989868,-179.8629367726925
7.2937188148498535,4.696446895599365,5.542416095733643,-3.139200448989868,-179.8629367726925
7.309635400772095,4.680447101593018,5.542377471923828,-3.139200448989868,-179.8629367726925
7.325966119766235,4.66444730758667,5.542339324951172,-3.139200448989868,-179.8629367726925
7.341523885726929,4.648447036743164,5.542301177978516,-3.139200448989868,-179.8629367726925
7.357922554016113,4.632447242736816,5.542262554168701,-3.139200448989868,-179.8629367726925
7.374508619308472,4.616447448730469,5.542224407196045,-3.139200448989868,-179.8629367726925
7.3897833824157715,4.600447177886963,5.542186260223389,-3.139200448989868,-179.8629367726925
7.40635347366333,4.584447383880615,5.542148113250732,-3.139200448989868,-179.8629367726925
7.421623706817627,4.568447589874268,5.542109489440918,-3.139200448989868,-179.8629367726925
7.4382164478302,4.552447319030762,5.542071342468262,-3.139200448989868,-179.8629367726925
7.453430414199829,4.536447525024414,5.5420331954956055,-3.139200448989868,-179.8629367726925
