time,x,y,theta_rad,theta_deg,state,theta_error_x,theta_error_y,angular_vel_x,angular_vel_y,linear_vel_x,linear_vel_y,position_error_x,position_error_y
1.6979491710662842,5.544444561004639,5.544444561004639,0.0,0.0,ROTACIONAR_X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7195324897766113,5.544444561004639,5.544444561004639,0.0,0.0,ROTACIONAR_X,3.141592653589793,0.0,9.42477796076938,0.0,0.0,0.0,0.0,0.0
1.7222154140472412,5.544444561004639,5.544444561004639,0.0,0.0,ROTACIONAR_X,3.141592653589793,0.0,9.42477796076938,0.0,0.0,0.0,0.0,0.0
1.7248620986938477,5.544444561004639,5.544444561004639,0.0,0.0,ROTACIONAR_X,3.141592653589793,0.0,9.42477796076938,0.0,0.0,0.0,0.0,0.0
1.7276108264923096,5.544444561004639,5.544444561004639,0.0,0.0,ROTACIONAR_X,3.141592653589793,0.0,9.42477796076938,0.0,0.0,0.0,0.0,0.0
1.7304422855377197,5.544444561004639,5.544444561004639,0.0,0.0,ROTACIONAR_X,3.141592653589793,0.0,9.42477796076938,0.0,0.0,0.0,0.0,0.0
1.7331287860870361,5.544444561004639,5.544444561004639,0.0,0.0,ROTACIONAR_X,3.141592653589793,0.0,9.42477796076938,0.0,0.0,0.0,0.0,0.0
1.7367193698883057,5.544444561004639,5.544444561004639,0.0,0.0,ROTACIONAR_X,3.141592653589793,0.0,9.42477796076938,0.0,0.0,0.0,0.0,0.0
1.7393522262573242,5.544444561004639,5.544444561004639,0.0,0.0,ROTACIONAR_X,3.141592653589793,0.0,9.42477796076938,0.0,0.0,0.0,0.0,0.0
1.7419788837432861,5.544444561004639,5.544444561004639,0.01600000075995922,0.9167325157517732,ROTACIONAR_X,3.141592653589793,0.0,9.42477796076938,0.0,0.0,0.0,0.0,0.0
1.749692678451538,5.544444561004639,5.544444561004639,0.03200000151991844,1.8334650315035463,ROTACIONAR_X,3.125592652829834,0.0,9.376777958489502,0.0,0.0,0.0,0.0,0.0
1.7663650512695312,5.544444561004639,5.544444561004639,0.04800000041723251,2.7501974405336136,ROTACIONAR_X,3.1095926520698747,0.0,9.328777956209624,0.0,0.0,0.0,0.0,0.0
1.7818820476531982,5.544444561004639,5.544444561004639,0.06400000303983688,3.6669300630070927,ROTACIONAR_X,3.0935926531725606,0.0,9.280777959517682,0.0,0.0,0.0,0.0,0.0
1.7981152534484863,5.544444561004639,5.544444561004639,0.07999999821186066,4.5836622585937485,ROTACIONAR_X,3.0775926505499562,0.0,9.232777951649869,0.0,0.0,0.0,0.0,0.0
1.8141467571258545,5.544444561004639,5.544444561004639,0.09600000083446503,5.500394881067227,ROTACIONAR_X,3.0615926553779325,0.0,9.184777966133797,0.0,0.0,0.0,0.0,0.0
1.8299665451049805,5.544444561004639,5.544444561004639,0.1120000034570694,6.417127503540706,ROTACIONAR_X,3.045592652755328,0.0,9.136777958265984,0.0,0.0,0.0,0.0,0.0
1.8458821773529053,5.544444561004639,5.544444561004639,0.12800000607967377,7.333860126014185,ROTACIONAR_X,3.0295926501327237,0.0,9.088777950398171,0.0,0.0,0.0,0.0,0.0
1.8618922233581543,5.544444561004639,5.544444561004639,0.14399999380111694,8.250591894714018,ROTACIONAR_X,3.0135926475101193,0.0,9.040777942530358,0.0,0.0,0.0,0.0,0.0
1.8777143955230713,5.544444561004639,5.544444561004639,0.1599999964237213,9.167324517187497,ROTACIONAR_X,2.997592659788676,0.0,8.992777979366029,0.0,0.0,0.0,0.0,0.0
1.8937270641326904,5.544444561004639,5.544444561004639,0.17599999904632568,10.084057139660976,ROTACIONAR_X,2.981592657166072,0.0,8.944777971498215,0.0,0.0,0.0,0.0,0.0
1.9098374843597412,5.544444561004639,5.544444561004639,0.19200000166893005,11.000789762134454,ROTACIONAR_X,2.9655926545434674,0.0,8.896777963630402,0.0,0.0,0.0,0.0,0.0
1.9258460998535156,5.544444561004639,5.544444561004639,0.20800000429153442,11.917522384607933,ROTACIONAR_X,2.949592651920863,0.0,8.84877795576259,0.0,0.0,0.0,0.0,0.0
1.9417777061462402,5.544444561004639,5.544444561004639,0.2240000069141388,12.834255007081412,ROTACIONAR_X,2.9335926492982587,0.0,8.800777947894776,0.0,0.0,0.0,0.0,0.0
1.9580063819885254,5.544444561004639,5.544444561004639,0.23999999463558197,13.750986775781245,ROTACIONAR_X,2.9175926466756543,0.0,8.752777940026963,0.0,0.0,0.0,0.0,0.0
1.974128007888794,5.544444561004639,5.544444561004639,0.25600001215934753,14.66772025202837,ROTACIONAR_X,2.901592658954211,0.0,8.704777976862633,0.0,0.0,0.0,0.0,0.0
1.9903876781463623,5.544444561004639,5.544444561004639,0.2720000147819519,15.58445287450185,ROTACIONAR_X,2.8855926414304456,0.0,8.656777924291337,0.0,0.0,0.0,0.0,0.0
2.0056324005126953,5.544444561004639,5.544444561004639,0.2879999876022339,16.501183789428037,ROTACIONAR_X,2.869592638807841,0.0,8.608777916423524,0.0,0.0,0.0,0.0,0.0
2.0220582485198975,5.544444561004639,5.544444561004639,0.30399999022483826,17.417916411901516,ROTACIONAR_X,2.8535926659875592,0.0,8.560777997962678,0.0,0.0,0.0,0.0,0.0
2.0386009216308594,5.544444561004639,5.544444561004639,0.3199999928474426,18.334649034374994,ROTACIONAR_X,2.837592663364955,0.0,8.512777990094865,0.0,0.0,0.0,0.0,0.0
2.054145097732544,5.544444561004639,5.544444561004639,0.335999995470047,19.251381656848473,ROTACIONAR_X,2.8215926607423505,0.0,8.464777982227051,0.0,0.0,0.0,0.0,0.0
