time,x,y,theta_rad,theta_deg,state,theta_error_x,theta_error_y,angular_vel_x,angular_vel_y,linear_vel_x,linear_vel_y,position_error_x,position_error_y
0.015388011932373047,5.544444561004639,5.544444561004639,0.0,0.0,ROTACIONAR_X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.032248497009277344,5.544444561004639,5.544444561004639,0.0,0.0,ROTACIONAR_X,3.141592653589793,0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.0
0.047147274017333984,5.544444561004639,5.544444561004639,0.01600000075995922,0.9167325157517732,ROTACIONAR_X,3.141592653589793,0.0,3.141592653589793,0.0,0.0,0.0,0.0,0.0
0.06302332878112793,5.544444561004639,5.544444561004639,0.03200000151991844,1.8334650315035463,ROTACIONAR_X,3.125592652829834,0.0,3.125592652829834,0.0,0.0,0.0,0.0,0.0
0.07889604568481445,5.544444561004639,5.544444561004639,0.04800000041723251,2.7501974405336136,ROTACIONAR_X,3.1095926520698747,0.0,3.1095926520698747,0.0,0.0,0.0,0.0,0.0
0.09493255615234375,5.544444561004639,5.544444561004639,0.06400000303983688,3.6669300630070927,ROTACIONAR_X,3.0935926531725606,0.0,3.0935926531725606,0.0,0.0,0.0,0.0,0.0
0.11164236068725586,5.544444561004639,5.544444561004639,0.07999999821186066,4.5836622585937485,ROTACIONAR_X,3.0775926505499562,0.0,3.0775926505499562,0.0,0.0,0.0,0.0,0.0
0.1276092529296875,5.544444561004639,5.544444561004639,0.09600000083446503,5.500394881067227,ROTACIONAR_X,3.0615926553779325,0.0,3.0615926553779325,0.0,0.0,0.0,0.0,0.0
0.14329242706298828,5.544444561004639,5.544444561004639,0.1120000034570694,6.417127503540706,ROTACIONAR_X,3.045592652755328,0.0,3.045592652755328,0.0,0.0,0.0,0.0,0.0
0.1585712432861328,5.544444561004639,5.544444561004639,0.12800000607967377,7.333860126014185,ROTACIONAR_X,3.0295926501327237,0.0,3.0295926501327237,0.0,0.0,0.0,0.0,0.0
0.1745758056640625,5.544444561004639,5.544444561004639,0.14399999380111694,8.250591894714018,ROTACIONAR_X,3.0135926475101193,0.0,3.0135926475101193,0.0,0.0,0.0,0.0,0.0
0.19048142433166504,5.544444561004639,5.544444561004639,0.1599999964237213,9.167324517187497,ROTACIONAR_X,2.997592659788676,0.0,2.997592659788676,0.0,0.0,0.0,0.0,0.0
0.2064051628112793,5.544444561004639,5.544444561004639,0.17599999904632568,10.084057139660976,ROTACIONAR_X,2.981592657166072,0.0,2.981592657166072,0.0,0.0,0.0,0.0,0.0
0.22238755226135254,5.544444561004639,5.544444561004639,0.19200000166893005,11.000789762134454,ROTACIONAR_X,2.9655926545434674,0.0,2.9655926545434674,0.0,0.0,0.0,0.0,0.0
0.2393035888671875,5.544444561004639,5.544444561004639,0.20800000429153442,11.917522384607933,ROTACIONAR_X,2.949592651920863,0.0,2.949592651920863,0.0,0.0,0.0,0.0,0.0
0.2552931308746338,5.544444561004639,5.544444561004639,0.2240000069141388,12.834255007081412,ROTACIONAR_X,2.9335926492982587,0.0,2.9335926492982587,0.0,0.0,0.0,0.0,0.0
0.27138686180114746,5.544444561004639,5.544444561004639,0.23999999463558197,13.750986775781245,ROTACIONAR_X,2.9175926466756543,0.0,2.9175926466756543,0.0,0.0,0.0,0.0,0.0
0.2864706516265869,5.544444561004639,5.544444561004639,0.25600001215934753,14.66772025202837,ROTACIONAR_X,2.901592658954211,0.0,2.901592658954211,0.0,0.0,0.0,0.0,0.0
0.3024559020996094,5.544444561004639,5.544444561004639,0.2720000147819519,15.58445287450185,ROTACIONAR_X,2.8855926414304456,0.0,2.8855926414304456,0.0,0.0,0.0,0.0,0.0
0.3185153007507324,5.544444561004639,5.544444561004639,0.2879999876022339,16.501183789428037,ROTACIONAR_X,2.869592638807841,0.0,2.869592638807841,0.0,0.0,0.0,0.0,0.0
0.33453893661499023,5.544444561004639,5.544444561004639,0.30399999022483826,17.417916411901516,ROTACIONAR_X,2.8535926659875592,0.0,2.8535926659875592,0.0,0.0,0.0,0.0,0.0
0.35079121589660645,5.544444561004639,5.544444561004639,0.3199999928474426,18.334649034374994,ROTACIONAR_X,2.837592663364955,0.0,2.837592663364955,0.0,0.0,0.0,0.0,0.0
0.3676636219024658,5.544444561004639,5.544444561004639,0.335999995470047,19.251381656848473,ROTACIONAR_X,2.8215926607423505,0.0,2.8215926607423505,0.0,0.0,0.0,0.0,0.0
0.383406400680542,5.544444561004639,5.544444561004639,0.35199999809265137,20.16811427932195,ROTACIONAR_X,2.805592658119746,0.0,2.805592658119746,0.0,0.0,0.0,0.0,0.0
0.3992643356323242,5.544444561004639,5.544444561004639,0.36800000071525574,21.08484690179543,ROTACIONAR_X,2.7895926554971417,0.0,2.7895926554971417,0.0,0.0,0.0,0.0,0.0
0.4146425724029541,5.544444561004639,5.544444561004639,0.3840000033378601,22.00157952426891,ROTACIONAR_X,2.7735926528745374,0.0,2.7735926528745374,0.0,0.0,0.0,0.0,0.0
0.431011438369751,5.544444561004639,5.544444561004639,0.4000000059604645,22.918312146742387,ROTACIONAR_X,2.757592650251933,0.0,2.757592650251933,0.0,0.0,0.0,0.0,0.0
0.44708728790283203,5.544444561004639,5.544444561004639,0.41600000858306885,23.835044769215866,ROTACIONAR_X,2.7415926476293286,0.0,2.7415926476293286,0.0,0.0,0.0,0.0,0.0
0.46344971656799316,5.544444561004639,5.544444561004639,0.4320000112056732,24.751777391689345,ROTACIONAR_X,2.7255926450067243,0.0,2.7255926450067243,0.0,0.0,0.0,0.0,0.0
0.4785735607147217,5.544444561004639,5.544444561004639,0.4480000138282776,25.668510014162823,ROTACIONAR_X,2.70959264238412,0.0,2.70959264238412,0.0,0.0,0.0,0.0,0.0
0.4948883056640625,5.544444561004639,5.544444561004639,0.46399998664855957,26.58524092908901,ROTACIONAR_X,2.6935926397615155,0.0,2.6935926397615155,0.0,0.0,0.0,0.0,0.0
0.5110926628112793,5.544444561004639,5.544444561004639,0.47999998927116394,27.50197355156249,ROTACIONAR_X,2.6775926669412335,0.0,2.6775926669412335,0.0,0.0,0.0,0.0,0.0
0.5272805690765381,5.544444561004639,5.544444561004639,0.4959999918937683,28.418706174035968,ROTACIONAR_X,2.661592664318629,0.0,2.661592664318629,0.0,0.0,0.0,0.0,0.0
0.5434701442718506,5.544444561004639,5.544444561004639,0.5120000243186951,29.33544050405674,ROTACIONAR_X,2.645592661696025,0.0,2.645592661696025,0.0,0.0,0.0,0.0,0.0
0.5585708618164062,5.544444561004639,5.544444561004639,0.527999997138977,30.252171418982925,ROTACIONAR_X,2.629592629271098,0.0,2.629592629271098,0.0,0.0,0.0,0.0,0.0
0.5746393203735352,5.544444561004639,5.544444561004639,0.5440000295639038,31.1689057490037,ROTACIONAR_X,2.613592656450816,0.0,2.613592656450816,0.0,0.0,0.0,0.0,0.0
0.590590238571167,5.544444561004639,5.544444561004639,0.5600000023841858,32.08563666392988,ROTACIONAR_X,2.5975926240258893,0.0,2.5975926240258893,0.0,0.0,0.0,0.0,0.0
0.6065688133239746,5.544444561004639,5.544444561004639,0.5759999752044678,33.002367578856074,ROTACIONAR_X,2.5815926512056073,0.0,2.5815926512056073,0.0,0.0,0.0,0.0,0.0
0.6225473880767822,5.544444561004639,5.544444561004639,0.5920000076293945,33.91910190887684,ROTACIONAR_X,2.5655926783853253,0.0,2.5655926783853253,0.0,0.0,0.0,0.0,0.0
0.638643741607666,5.544444561004639,5.544444561004639,0.6079999804496765,34.83583282380303,ROTACIONAR_X,2.5495926459603986,0.0,2.5495926459603986,0.0,0.0,0.0,0.0,0.0
0.6547107696533203,5.544444561004639,5.544444561004639,0.6240000128746033,35.7525671538238,ROTACIONAR_X,2.5335926731401166,0.0,2.5335926731401166,0.0,0.0,0.0,0.0,0.0
0.6708719730377197,5.544444561004639,5.544444561004639,0.6399999856948853,36.66929806874999,ROTACIONAR_X,2.51759264071519,0.0,2.51759264071519,0.0,0.0,0.0,0.0,0.0
0.6870176792144775,5.544444561004639,5.544444561004639,0.656000018119812,37.586032398770755,ROTACIONAR_X,2.501592667894908,0.0,2.501592667894908,0.0,0.0,0.0,0.0,0.0
0.7031140327453613,5.544444561004639,5.544444561004639,0.671999990940094,38.502763313696946,ROTACIONAR_X,2.485592635469981,0.0,2.485592635469981,0.0,0.0,0.0,0.0,0.0
