time,x,y,theta_rad,theta_deg
9.738013982772827,2.9978432655334473,5.5383524894714355,-3.139200448989868,-179.8629367726925
9.742483854293823,2.9977478981018066,5.538352012634277,-3.139200448989868,-179.8629367726925
9.74528455734253,2.997652292251587,5.538352012634277,-3.139200448989868,-179.8629367726925
9.747939348220825,2.9975569248199463,5.538351535797119,-3.139200448989868,-179.8629367726925
9.7504563331604,2.9974613189697266,5.538351535797119,-3.139200448989868,-179.8629367726925
9.75289273262024,2.997365951538086,5.538351058959961,-3.139200448989868,-179.8629367726925
9.755350589752197,2.9972705841064453,5.538351058959961,-3.139200448989868,-179.8629367726925
9.75822901725769,2.9971749782562256,5.538350582122803,-3.139200448989868,-179.8629367726925
9.760828018188477,2.997079610824585,5.538350582122803,-3.139200448989868,-179.8629367726925
9.763389825820923,2.9969840049743652,5.5383501052856445,-3.139200448989868,-179.8629367726925
9.765970468521118,2.9969840049743652,5.5383501052856445,-3.139200448989868,-179.8629367726925
9.76846718788147,2.9969840049743652,5.5383501052856445,3.1279850006103516,179.2203389151994
9.773414611816406,2.9969840049743652,5.5383501052856445,3.111984968185425,178.30360458517862
9.789255619049072,2.9969840049743652,5.5383501052856445,3.095984935760498,177.38687025515785
9.805370569229126,2.9969840049743652,5.5383501052856445,3.0799849033355713,176.47013592513707
9.821768760681152,2.9969840049743652,5.5383501052856445,3.0639848709106445,175.5534015951163
9.837105989456177,2.9969840049743652,5.5383501052856445,3.047985076904297,174.63668092547385
9.853446006774902,2.9969840049743652,5.5383501052856445,3.03198504447937,173.71994659545308
9.869982481002808,2.9969840049743652,5.5383501052856445,3.0159850120544434,172.8032122654323
9.88555121421814,2.9969840049743652,5.5383501052856445,2.9999849796295166,171.88647793541153
9.90217924118042,2.9969840049743652,5.5383501052856445,2.98398494720459,170.9697436053908
9.917747259140015,2.9969840049743652,5.5383501052856445,2.967984914779663,170.05300927537002
9.933280229568481,2.9969840049743652,5.5383501052856445,2.9519848823547363,169.13627494534924
9.94970703125,2.9969840049743652,5.5383501052856445,2.9359848499298096,168.21954061532847
9.96627163887024,2.9969840049743652,5.5383501052856445,2.919985055923462,167.30281994568602
9.98179006576538,2.9969840049743652,5.5383501052856445,2.903985023498535,166.38608561566525
9.997261047363281,2.9969840049743652,5.5383501052856445,2.8879849910736084,165.46935128564448
10.01367735862732,2.9969840049743652,5.5383501052856445,2.8719849586486816,164.5526169556237
10.030716180801392,2.9969840049743652,5.5383501052856445,2.855984926223755,163.63588262560293
10.045657396316528,2.9969840049743652,5.5383501052856445,2.839984893798828,162.7191482955822
10.06159234046936,2.9969840049743652,5.5383501052856445,2.8239848613739014,161.8024139655614
10.077942609786987,2.9969840049743652,5.5383501052856445,2.8079850673675537,160.88569329591897
10.093116521835327,2.9969840049743652,5.5383501052856445,2.791985034942627,159.9689589658982
10.109227895736694,2.9969840049743652,5.5383501052856445,2.7759850025177,159.05222463587742
10.12558889389038,2.9969840049743652,5.5383501052856445,2.7599849700927734,158.13549030585665
10.14174485206604,2.9969840049743652,5.5383501052856445,2.7439849376678467,157.21875597583588
10.157952308654785,2.9969840049743652,5.5383501052856445,2.72798490524292,156.3020216458151
10.17307162284851,2.9969840049743652,5.5383501052856445,2.711984872817993,155.38528731579433
10.1891930103302,2.9969840049743652,5.5383501052856445,2.6959850788116455,154.4685666461519
10.20539140701294,2.9969840049743652,5.5383501052856445,2.6799850463867188,153.55183231613114
10.22187876701355,2.9969840049743652,5.5383501052856445,2.663985013961792,152.63509798611037
10.237364530563354,2.9969840049743652,5.5383501052856445,2.6479849815368652,151.7183636560896
10.254137516021729,2.9969840049743652,5.5383501052856445,2.6319849491119385,150.80162932606882
10.269553184509277,2.9969840049743652,5.5383501052856445,2.6159849166870117,149.88489499604805
10.286254405975342,2.9969840049743652,5.5383501052856445,2.599984884262085,148.96816066602727
10.301469326019287,2.9969840049743652,5.5383501052856445,2.583984851837158,148.0514263360065
10.31806230545044,2.9969840049743652,5.5383501052856445,2.5679850578308105,147.13470566636408
10.333301067352295,2.9969840049743652,5.5383501052856445,2.551985025405884,146.2179713363433
10.349645376205444,2.9969840049743652,5.5383501052856445,2.535984992980957,145.30123700632254
10.3659188747406,2.9969840049743652,5.5383501052856445,2.5199849605560303,144.38450267630176
10.381215333938599,2.9969840049743652,5.5383501052856445,2.5039849281311035,143.467768346281
10.397453308105469,2.9969840049743652,5.5383501052856445,2.4879848957061768,142.55103401626022
10.413641691207886,2.9969840049743652,5.5383501052856445,2.47198486328125,141.63429968623944
10.42988109588623,2.9969840049743652,5.5383501052856445,2.4559850692749023,140.71757901659703
10.446044921875,2.9969840049743652,5.5383501052856445,2.4399850368499756,139.80084468657626
10.461128950119019,2.9969840049743652,5.5383501052856445,2.423985004425049,138.88411035655548
10.477264404296875,2.9969840049743652,5.5383501052856445,2.407984972000122,137.9673760265347
10.4935884475708,2.9969840049743652,5.5383501052856445,2.3919849395751953,137.05064169651394
10.50970196723938,2.9969840049743652,5.5383501052856445,2.3759849071502686,136.13390736649316
10.52578067779541,2.9969840049743652,5.5383501052856445,2.359984874725342,135.2171730364724
10.542134046554565,2.9969840049743652,5.5383501052856445,2.343985080718994,134.30045236682997
10.557225227355957,2.9969840049743652,5.5383501052856445,2.3279850482940674,133.3837180368092
10.573936939239502,2.9969840049743652,5.5383501052856445,2.3119850158691406,132.46698370678843
10.58997392654419,2.9969840049743652,5.5383501052856445,2.295984983444214,131.55024937676765
10.606006145477295,2.9969840049743652,5.5383501052856445,2.279984951019287,130.63351504674688
